Candidate ID,GitHub Profile,GitHub Projects,Python Skill Score,Java Skill Score,SQL Skill Score,R Skill Score,Machine Learning Skill Score,HTML Skill Score,CSS Skill Score,JavaScript Skill Score,Technical Test Score
3264,Yes,48,10,1,7,3,4,9,1,2,4
3265,No,0,3,5,1,4,7,9,10,8,1
3266,No,0,4,8,6,3,9,3,2,1,6
3267,Yes,8,10,1,2,4,5,2,5,1,2
3268,Yes,2,8,10,1,1,8,8,5,7,4
3269,Yes,44,5,9,5,7,9,6,1,5,5
3270,Yes,43,8,9,9,7,1,5,6,1,1
3271,Yes,2,8,8,2,7,6,9,7,1,5
3272,No,0,7,2,4,1,7,5,6,5,6
3273,Yes,21,8,3,4,9,5,9,1,4,9
3274,No,0,2,3,2,6,8,6,6,7,9
3275,No,0,5,10,6,7,1,10,1,4,9
3276,No,0,10,5,1,3,4,9,4,9,4
3277,No,0,4,9,1,6,3,7,8,4,2
3278,Yes,17,8,8,10,7,2,1,9,8,5
3279,Yes,9,6,2,4,7,4,5,2,1,9
3280,Yes,26,9,2,8,1,1,7,10,6,10
3281,No,0,7,6,9,8,8,3,7,4,6
3282,No,0,10,8,4,8,10,8,8,7,4
3283,No,0,6,9,1,9,2,2,9,1,2
3284,No,0,1,5,4,6,2,3,10,10,9
3285,Yes,25,7,9,6,9,6,3,10,9,1
3286,No,0,2,4,10,2,1,3,2,2,2
3287,Yes,24,8,3,1,5,5,4,7,6,9
3288,No,0,2,10,7,1,1,10,1,10,3
3289,No,0,3,8,9,7,5,9,4,4,2
3290,Yes,5,8,3,4,9,3,4,3,7,4
3291,Yes,50,3,7,6,9,1,5,8,10,4
3292,No,0,5,3,4,10,9,8,10,10,4
3293,No,0,6,6,7,1,7,5,8,3,5
3294,Yes,42,2,5,6,7,7,8,2,8,2
3295,Yes,25,9,6,2,2,7,10,6,6,9
3296,Yes,34,2,6,4,6,5,5,9,5,10
3297,No,0,4,10,3,9,7,8,4,7,8
3298,No,0,2,4,4,5,9,8,2,10,7
3299,Yes,21,5,10,3,5,1,2,10,1,8
3300,Yes,17,6,1,10,3,4,2,7,8,3
3301,No,0,4,6,7,6,2,5,8,8,6
3302,No,0,7,5,2,5,4,1,7,4,9
3303,No,0,6,3,8,1,2,9,4,6,4
3304,Yes,9,9,6,1,10,3,2,1,1,9
3305,Yes,31,5,5,1,4,8,8,1,6,9
3306,No,0,9,6,5,7,10,9,6,1,3
3307,No,0,5,2,2,8,8,5,5,10,6
3308,Yes,5,9,7,4,10,5,2,5,3,1
3309,No,0,7,7,9,5,8,4,7,4,4
3310,No,0,10,2,10,1,1,4,8,7,4
3311,Yes,32,7,1,4,3,9,2,6,6,8
3312,Yes,46,9,3,8,1,1,6,5,10,4
3313,No,0,9,8,10,7,4,9,4,7,5
3314,No,0,7,2,1,5,2,6,10,1,4
3315,No,0,8,10,5,4,2,1,5,10,7
3316,Yes,3,8,3,9,3,3,2,3,2,7
3317,Yes,13,1,8,2,4,6,10,4,2,6
3318,No,0,9,4,10,6,5,3,3,8,7
3319,Yes,33,4,1,3,2,4,1,7,7,1
3320,No,0,8,8,1,3,8,3,3,9,3
3321,No,0,3,6,6,3,4,10,4,9,10
3322,Yes,38,7,10,8,1,4,10,8,10,5
3323,No,0,7,8,4,3,6,7,4,5,9
3324,Yes,2,8,6,8,5,6,7,7,3,7
3325,No,0,5,2,1,6,8,2,7,2,4
3326,No,0,7,2,2,5,6,9,9,6,9
3327,No,0,9,2,5,2,5,3,5,10,6
3328,No,0,2,7,5,9,5,9,7,4,4
3329,No,0,10,10,3,8,10,4,5,5,3
3330,No,0,3,5,9,4,10,2,5,10,4
3331,Yes,12,7,2,5,10,2,3,7,8,6
3332,No,0,7,9,8,3,4,4,5,2,10
3333,No,0,8,9,3,6,7,9,2,4,4
3334,No,0,10,3,10,1,1,7,1,8,7
3335,No,0,4,6,1,6,2,7,8,9,8
3336,No,0,7,9,3,3,6,8,5,10,10
3337,No,0,6,5,2,8,7,1,1,3,6
3338,No,0,2,8,2,4,5,7,4,1,5
3339,No,0,5,5,4,8,5,2,5,7,1
3340,Yes,40,8,9,7,7,4,2,8,8,4
3341,No,0,10,7,6,4,6,10,6,9,1
3342,No,0,8,3,10,3,1,3,4,5,3
3343,No,0,9,2,3,8,3,3,5,4,1
3344,No,0,5,9,3,5,9,1,6,5,5
3345,No,0,6,2,4,1,9,7,1,6,8
3346,Yes,6,2,1,4,3,7,3,8,5,6
3347,No,0,8,9,6,6,5,8,2,5,10
3348,Yes,38,4,8,10,10,8,1,10,7,7
3349,No,0,9,10,2,9,7,5,8,3,9
3350,No,0,1,3,9,10,2,6,5,9,10
3351,Yes,44,5,1,4,10,1,7,1,8,5
3352,Yes,33,1,7,8,10,6,9,8,2,9
3353,No,0,9,9,3,5,8,4,1,5,2
3354,Yes,24,5,3,6,2,3,1,2,4,8
3355,No,0,3,7,7,10,3,3,4,9,4
3356,Yes,35,3,5,9,6,3,5,9,10,1
3357,No,0,2,4,1,1,7,8,2,5,5
3358,No,0,4,10,1,7,10,10,3,8,9
3359,Yes,49,4,7,2,10,8,7,4,4,2
3360,No,0,6,10,3,10,10,6,3,9,6
3361,No,0,6,3,7,7,8,2,9,6,5
3362,No,0,4,2,1,6,1,4,1,2,5
3363,No,0,8,5,6,3,9,10,4,9,3
3364,No,0,8,3,7,8,4,10,2,9,1
3365,No,0,9,10,9,5,9,10,8,5,2
3366,No,0,8,6,4,5,5,10,9,7,1
3367,No,0,6,6,8,5,8,4,2,2,3
3368,No,0,2,8,8,6,8,8,8,4,1
3369,No,0,7,8,6,10,1,10,1,8,8
3370,Yes,6,8,2,10,9,1,6,8,6,8
3371,Yes,7,6,10,4,1,5,6,6,7,2
3372,Yes,25,5,7,10,4,6,1,9,1,9
3373,No,0,3,4,10,1,3,6,2,8,10
3374,No,0,6,4,8,3,9,7,1,2,3
3375,Yes,45,7,2,9,4,10,8,4,9,9
3376,Yes,32,5,10,3,4,4,2,6,4,3
3377,No,0,10,5,9,5,7,5,9,3,5
3378,No,0,6,4,2,8,7,7,1,6,5
3379,No,0,4,9,2,9,3,1,10,2,2
3380,Yes,3,10,2,3,10,10,3,7,3,6
3381,Yes,27,1,7,4,6,4,3,10,3,1
3382,No,0,6,7,7,2,8,2,7,9,5
3383,Yes,26,4,9,4,10,4,4,6,5,4
3384,No,0,7,4,9,5,3,1,8,4,9
3385,Yes,41,1,6,3,9,3,7,2,2,8
3386,Yes,26,8,6,2,9,9,7,1,9,5
3387,Yes,22,6,1,1,9,4,4,10,5,8
3388,No,0,5,5,2,3,7,4,5,9,6
3389,No,0,9,4,1,1,6,5,6,9,7
3390,No,0,6,1,10,8,6,5,5,5,7
3391,Yes,10,1,6,7,5,6,3,3,6,7
3392,Yes,13,9,4,9,3,1,6,2,1,4
3393,No,0,9,8,2,9,1,3,7,3,5
3394,No,0,2,7,8,3,4,6,9,1,9
3395,No,0,3,1,10,4,6,9,4,5,4
3396,No,0,5,7,3,6,10,8,4,4,3
3397,No,0,8,6,3,9,7,5,2,6,8
3398,No,0,9,1,3,5,3,6,4,5,8
3399,Yes,38,10,4,6,10,10,10,7,3,9
3400,No,0,5,7,9,6,4,10,2,2,5
3401,Yes,49,10,7,8,5,4,5,7,4,8
3402,No,0,8,2,4,5,10,4,10,9,10
3403,No,0,8,8,5,5,9,6,2,1,2
3404,No,0,10,2,3,6,10,3,2,7,6
3405,Yes,31,1,1,1,9,3,1,2,5,4
3406,No,0,9,5,7,1,1,1,3,7,3
3407,No,0,4,1,6,2,7,4,8,1,7
3408,Yes,10,6,4,2,9,1,2,5,7,1
3409,No,0,10,6,5,8,3,10,6,10,4
3410,No,0,10,8,6,4,5,6,9,8,8
3411,Yes,4,4,5,9,9,8,5,7,4,1
3412,Yes,7,8,4,6,5,5,9,1,3,8
3413,No,0,1,8,10,2,3,7,2,7,10
3414,No,0,8,7,1,4,1,10,8,7,9
3415,Yes,36,10,2,1,4,5,7,1,8,3
3416,Yes,35,3,8,2,3,6,10,7,5,6
3417,No,0,10,5,4,1,2,5,6,5,7
3418,Yes,40,7,4,1,4,1,9,2,5,10
3419,No,0,6,3,4,4,4,10,5,2,8
3420,Yes,5,1,3,5,6,2,2,4,4,4
3421,Yes,31,10,5,9,5,1,10,1,1,7
3422,No,0,5,1,4,10,7,6,5,9,5
3423,No,0,3,4,1,9,8,3,9,9,10
3424,No,0,9,10,6,2,5,1,8,5,3
3425,No,0,2,9,2,5,9,3,8,4,1
3426,No,0,5,6,7,5,4,3,1,10,10
3427,No,0,9,2,5,2,8,4,8,3,7
3428,Yes,11,9,6,3,10,2,5,7,6,1
3429,No,0,10,9,3,10,10,2,2,4,9
3430,Yes,1,9,1,10,6,9,7,7,3,4
3431,Yes,14,10,3,7,10,8,9,10,8,3
3432,No,0,6,3,7,9,4,9,3,2,4
3433,No,0,4,2,5,4,7,1,3,6,5
3434,Yes,16,8,10,3,9,7,5,9,5,7
3435,Yes,1,9,1,2,1,7,4,1,2,10
3436,No,0,9,10,1,2,9,3,9,9,8
3437,No,0,8,1,6,4,6,3,7,7,9
3438,No,0,4,6,10,5,8,4,1,9,7
3439,No,0,5,9,8,7,2,8,5,4,8
3440,No,0,7,4,7,1,10,5,2,8,2
3441,No,0,8,10,2,3,2,7,7,10,5
3442,Yes,30,3,3,10,3,2,9,6,8,9
3443,Yes,24,3,9,4,10,5,5,6,5,2
3444,Yes,31,2,1,4,7,5,4,6,7,5
3445,Yes,2,10,2,4,9,1,8,8,9,10
3446,Yes,28,7,9,9,7,5,7,10,5,9
3447,Yes,19,6,6,5,1,7,6,1,4,9
3448,Yes,39,1,9,5,6,9,3,2,7,3
3449,No,0,8,4,7,4,10,7,1,2,5
3450,Yes,42,5,7,8,8,10,2,7,3,10
3451,Yes,26,10,7,1,6,3,5,3,6,1
3452,Yes,42,7,6,7,1,3,6,6,2,7
3453,No,0,4,8,4,2,7,3,9,3,1
3454,No,0,1,2,9,6,8,5,6,8,6
3455,Yes,50,3,8,1,2,8,2,10,2,2
3456,Yes,19,4,2,6,2,5,2,10,10,3
3457,Yes,4,4,10,4,1,6,5,6,9,2
3458,No,0,1,7,3,4,4,5,6,7,3
3459,Yes,38,1,4,7,10,9,7,1,1,1
3460,No,0,6,2,8,6,7,8,2,8,9
3461,Yes,31,1,4,8,9,5,4,3,7,5
3462,No,0,5,6,2,7,6,6,4,7,1
3463,Yes,14,2,2,10,10,4,7,8,4,8
3464,Yes,34,9,9,8,1,3,8,9,7,7
3465,Yes,30,2,8,8,8,4,4,8,5,2
3466,No,0,10,7,9,4,2,5,8,9,2
3467,No,0,3,8,10,9,10,2,5,2,7
3468,Yes,38,3,5,1,2,5,7,8,10,6
3469,Yes,42,3,4,3,6,5,9,7,10,1
3470,Yes,3,8,1,3,8,3,5,7,1,3
3471,Yes,5,6,2,5,2,1,1,4,1,5
3472,Yes,22,8,8,5,5,4,1,2,3,8
3473,No,0,5,4,1,5,6,6,2,4,10
3474,No,0,4,5,6,10,7,3,9,4,8
3475,Yes,26,4,4,3,3,4,9,7,9,10
3476,No,0,6,5,8,10,2,8,8,3,7
3477,No,0,9,2,6,2,8,10,10,2,7
3478,Yes,10,3,9,6,4,7,5,2,5,10
3479,Yes,48,7,4,1,7,2,5,5,2,5
3480,No,0,4,9,5,3,10,3,5,1,4
3481,Yes,40,9,1,6,9,2,6,6,5,9
3482,Yes,14,5,3,6,3,2,3,2,3,8
3483,No,0,10,2,7,6,2,10,10,1,3
3484,Yes,28,8,7,2,4,1,6,7,7,7
3485,Yes,15,8,8,2,3,6,10,4,1,9
3486,No,0,5,3,6,2,7,6,10,2,3
3487,No,0,8,10,6,3,10,1,5,9,3
3488,Yes,12,8,4,6,9,9,7,8,3,4
3489,No,0,6,9,9,5,8,4,1,3,9
3490,Yes,7,3,5,4,8,7,1,5,9,5
3491,No,0,5,9,6,4,7,6,6,5,8
3492,Yes,12,3,6,3,7,10,2,5,6,8
3493,No,0,4,3,4,9,4,2,1,3,3
3494,Yes,4,9,8,2,8,4,2,3,8,9
3495,Yes,37,4,8,8,7,2,5,4,1,3
3496,Yes,39,3,4,10,2,10,8,10,1,10
3497,No,0,1,9,5,2,5,9,5,4,4
3498,No,0,1,6,8,7,6,4,1,9,2
3499,No,0,7,9,2,7,8,7,10,1,9
3500,Yes,32,4,7,4,6,7,4,3,2,10
