Candidate ID,Age,Gender,Position Applied For,Years of Experience,Education Level,Graduated from Elite College,Different Location,LinkedIn Profile,LinkedIn Connections
2185,31,Female,System Analyst,4,High School,No,No,No,0
2186,29,Male,System Analyst,0,High School,No,Yes,No,0
2187,22,Male,Web Developer,3,High School,No,Yes,No,0
2188,23,Female,System Analyst,1,High School,No,Yes,No,0
2189,28,Male,Web Developer,2,Master's,Yes,No,No,0
2190,32,Male,Software Engineer,5,Bachelor's,No,Yes,No,0
2191,32,Male,Data Scientist,1,High School,Yes,Yes,No,0
2192,23,Female,Software Engineer,7,Bachelor's,Yes,No,No,0
2193,25,Female,Web Developer,5,Bachelor's,No,Yes,Yes,401
2194,27,Male,Data Scientist,0,Bachelor's,No,Yes,No,0
2195,29,Male,Software Engineer,5,Bachelor's,Yes,No,Yes,155
2196,28,Female,Web Developer,2,High School,No,Yes,No,0
2197,25,Male,Database Administrator,3,High School,No,Yes,Yes,680
2198,24,Female,Web Developer,9,Master's,Yes,Yes,No,0
2199,25,Female,Web Developer,6,Bachelor's,Yes,Yes,No,0
2200,25,Male,Data Scientist,9,High School,Yes,No,No,0
2201,27,Female,Database Administrator,8,PhD,No,Yes,No,0
2202,26,Male,System Analyst,9,PhD,No,Yes,No,0
2203,31,Female,Data Scientist,6,High School,No,No,No,0
2204,22,Female,Data Scientist,4,Bachelor's,Yes,Yes,No,0
2205,25,Male,Software Engineer,5,PhD,No,Yes,No,0
2206,27,Female,Data Scientist,1,PhD,No,No,Yes,669
2207,32,Female,Database Administrator,4,Master's,No,No,Yes,386
2208,24,Male,System Analyst,0,Bachelor's,Yes,No,Yes,528
2209,28,Male,Data Scientist,5,High School,No,No,No,0
2210,22,Male,Data Scientist,5,Bachelor's,Yes,No,No,0
2211,23,Male,Software Engineer,6,Bachelor's,Yes,Yes,Yes,607
2212,29,Male,Web Developer,4,Master's,Yes,No,No,0
2213,22,Male,Software Engineer,9,Master's,No,No,No,0
2214,24,Female,Web Developer,9,PhD,Yes,No,No,0
2215,22,Female,Software Engineer,10,Master's,Yes,No,No,0
2216,27,Male,System Analyst,9,High School,Yes,No,No,0
2217,22,Male,Data Scientist,8,High School,No,Yes,No,0
2218,25,Female,Software Engineer,9,Bachelor's,No,Yes,No,0
2219,24,Male,Software Engineer,7,High School,No,No,No,0
2220,30,Male,Data Scientist,9,Bachelor's,No,Yes,No,0
2221,29,Female,Software Engineer,10,PhD,No,Yes,No,0
2222,27,Female,System Analyst,10,High School,Yes,Yes,No,0
2223,28,Male,Web Developer,5,Master's,No,No,No,0
2224,26,Female,System Analyst,6,Bachelor's,No,No,No,0
2225,28,Female,Software Engineer,7,Bachelor's,No,Yes,No,0
2226,26,Female,Database Administrator,4,Bachelor's,Yes,Yes,Yes,159
2227,22,Male,Database Administrator,9,Bachelor's,No,No,Yes,828
2228,23,Female,System Analyst,9,High School,No,No,No,0
2229,22,Male,Web Developer,7,Bachelor's,No,No,No,0
2230,30,Female,Data Scientist,6,High School,No,No,No,0
2231,22,Female,Web Developer,9,PhD,Yes,No,No,0
2232,30,Female,Data Scientist,10,PhD,No,Yes,No,0
2233,30,Male,System Analyst,3,Master's,No,Yes,Yes,167
2234,23,Female,System Analyst,1,High School,Yes,No,No,0
2235,29,Female,Web Developer,1,PhD,No,No,Yes,519
2236,27,Male,Data Scientist,5,Bachelor's,No,No,Yes,753
2237,25,Male,Software Engineer,5,PhD,No,No,No,0
2238,32,Female,Software Engineer,5,High School,No,Yes,No,0
2239,28,Male,Database Administrator,5,PhD,Yes,No,No,0
2240,27,Female,Software Engineer,8,Bachelor's,No,No,No,0
2241,25,Male,Database Administrator,5,Master's,No,No,Yes,72
2242,31,Female,Database Administrator,1,Master's,No,No,Yes,333
2243,24,Male,Database Administrator,4,High School,No,No,No,0
2244,23,Female,Database Administrator,9,Bachelor's,No,Yes,No,0
2245,27,Female,Data Scientist,2,PhD,No,Yes,No,0
2246,22,Female,Data Scientist,5,Master's,No,Yes,No,0
2247,31,Female,Web Developer,3,Master's,No,No,Yes,863
2248,24,Female,Database Administrator,2,PhD,Yes,Yes,No,0
2249,29,Male,System Analyst,1,Bachelor's,Yes,Yes,Yes,972
2250,22,Male,Database Administrator,7,Bachelor's,Yes,Yes,No,0
2251,26,Male,Database Administrator,8,High School,No,No,No,0
2252,24,Male,Web Developer,10,Bachelor's,No,No,Yes,279
2253,29,Male,Database Administrator,10,High School,No,No,Yes,118
2254,23,Male,Data Scientist,4,High School,No,Yes,Yes,340
2255,27,Female,Web Developer,2,High School,No,No,Yes,155
2256,29,Female,Database Administrator,1,High School,No,Yes,No,0
2257,26,Female,System Analyst,5,PhD,Yes,Yes,No,0
2258,26,Male,Web Developer,9,Bachelor's,Yes,Yes,No,0
2259,30,Male,Software Engineer,1,High School,No,Yes,No,0
2260,28,Female,Web Developer,10,Master's,No,Yes,No,0
2261,32,Male,Data Scientist,4,Master's,Yes,Yes,No,0
2262,31,Female,Database Administrator,1,High School,No,No,No,0
2263,32,Male,System Analyst,8,High School,No,No,No,0
2264,31,Female,Software Engineer,2,High School,No,Yes,Yes,556
2265,22,Female,Data Scientist,1,Bachelor's,No,No,Yes,422
2266,24,Male,Database Administrator,10,PhD,No,Yes,Yes,493
2267,30,Male,Web Developer,7,High School,No,No,No,0
2268,24,Female,Web Developer,3,High School,Yes,Yes,Yes,685
2269,25,Male,System Analyst,4,Bachelor's,No,No,No,0
2270,24,Female,Web Developer,0,PhD,No,Yes,No,0
2271,30,Female,Data Scientist,6,PhD,No,No,No,0
2272,25,Female,System Analyst,8,Master's,No,No,No,0
2273,22,Female,System Analyst,2,Bachelor's,Yes,No,No,0
2274,31,Male,Database Administrator,0,Bachelor's,No,Yes,No,0
2275,28,Male,System Analyst,8,High School,No,No,No,0
2276,24,Male,Software Engineer,3,PhD,No,Yes,No,0
2277,22,Female,Database Administrator,0,Bachelor's,No,Yes,No,0
2278,31,Female,System Analyst,10,Bachelor's,Yes,No,Yes,667
2279,32,Female,Database Administrator,5,PhD,No,No,No,0
2280,23,Female,Data Scientist,9,Master's,No,No,No,0
2281,24,Female,Software Engineer,5,High School,Yes,Yes,No,0
2282,27,Male,Web Developer,9,Bachelor's,No,Yes,No,0
2283,29,Male,Database Administrator,6,PhD,No,No,No,0
2284,24,Male,System Analyst,10,Master's,No,No,Yes,728
2285,22,Male,Database Administrator,5,Master's,No,Yes,No,0
2286,31,Female,Database Administrator,3,Master's,No,Yes,Yes,216
2287,27,Male,Data Scientist,0,PhD,Yes,No,Yes,977
2288,32,Male,System Analyst,0,Bachelor's,Yes,No,No,0
2289,28,Female,System Analyst,4,Bachelor's,No,Yes,No,0
2290,32,Male,System Analyst,8,PhD,No,Yes,Yes,515
2291,23,Female,System Analyst,6,High School,Yes,No,No,0
2292,23,Female,Data Scientist,9,PhD,Yes,No,Yes,330
2293,30,Female,Software Engineer,10,High School,No,No,No,0
2294,31,Female,System Analyst,7,Bachelor's,No,No,Yes,647
2295,22,Female,Data Scientist,0,Bachelor's,Yes,Yes,No,0
2296,26,Male,Data Scientist,8,Master's,No,No,No,0
2297,25,Female,Data Scientist,5,Bachelor's,No,No,No,0
2298,28,Male,System Analyst,6,High School,No,No,No,0
2299,30,Male,Data Scientist,1,Master's,No,No,No,0
2300,27,Female,Software Engineer,3,Bachelor's,Yes,Yes,No,0
2301,29,Male,Software Engineer,3,Master's,No,No,No,0
2302,23,Female,System Analyst,8,High School,Yes,No,No,0
2303,22,Male,Software Engineer,7,High School,Yes,No,No,0
2304,24,Female,Web Developer,4,PhD,No,Yes,No,0
2305,30,Female,Software Engineer,10,Master's,No,Yes,No,0
2306,27,Male,System Analyst,0,Master's,Yes,No,Yes,324
2307,29,Female,System Analyst,10,Bachelor's,No,No,Yes,84
2308,24,Male,Web Developer,3,PhD,No,No,No,0
2309,25,Male,Database Administrator,0,Master's,No,No,No,0
2310,26,Female,Data Scientist,5,High School,No,No,No,0
2311,25,Female,System Analyst,6,High School,Yes,No,No,0
2312,31,Female,Software Engineer,1,Master's,No,Yes,No,0
2313,27,Female,System Analyst,1,PhD,No,No,No,0
2314,30,Male,Web Developer,10,Master's,No,Yes,No,0
2315,31,Male,Web Developer,0,Bachelor's,No,Yes,No,0
2316,23,Female,System Analyst,3,Bachelor's,No,Yes,No,0
2317,29,Female,Database Administrator,0,Master's,No,No,No,0
2318,27,Male,Web Developer,9,PhD,No,Yes,No,0
2319,32,Female,Software Engineer,0,Master's,Yes,Yes,No,0
2320,27,Female,Data Scientist,1,Bachelor's,No,Yes,No,0
2321,32,Female,Database Administrator,9,Master's,No,Yes,Yes,13
2322,26,Female,Web Developer,2,High School,Yes,Yes,No,0
2323,29,Male,Data Scientist,6,High School,Yes,Yes,No,0
2324,27,Male,Software Engineer,4,Master's,Yes,Yes,No,0
2325,25,Female,Database Administrator,9,PhD,No,Yes,No,0
2326,24,Female,System Analyst,1,Bachelor's,No,Yes,No,0
2327,30,Male,Database Administrator,0,Master's,Yes,Yes,No,0
2328,24,Female,Database Administrator,1,High School,No,No,No,0
2329,22,Male,System Analyst,1,Master's,No,No,No,0
2330,29,Male,Web Developer,3,Master's,Yes,No,No,0
2331,28,Female,Web Developer,7,Master's,Yes,No,No,0
2332,23,Female,Software Engineer,7,Bachelor's,No,No,No,0
2333,22,Female,Database Administrator,6,High School,Yes,No,No,0
2334,28,Male,Web Developer,4,Master's,No,No,No,0
2335,27,Male,System Analyst,10,High School,No,No,No,0
2336,32,Female,System Analyst,10,Bachelor's,Yes,No,No,0
2337,22,Female,Web Developer,5,Master's,No,Yes,No,0
2338,28,Female,Database Administrator,9,High School,Yes,No,No,0
2339,32,Female,Web Developer,6,High School,Yes,No,No,0
2340,23,Female,Data Scientist,4,PhD,Yes,Yes,No,0
2341,26,Male,Software Engineer,5,Master's,Yes,Yes,Yes,446
2342,30,Male,System Analyst,0,High School,Yes,No,No,0
2343,22,Female,System Analyst,5,PhD,No,No,No,0
2344,29,Female,System Analyst,6,High School,No,No,No,0
2345,22,Male,Web Developer,2,Bachelor's,Yes,No,Yes,985
2346,29,Female,Software Engineer,1,Bachelor's,Yes,Yes,No,0
2347,27,Female,Software Engineer,5,Bachelor's,No,No,No,0
2348,30,Female,Data Scientist,7,Bachelor's,No,Yes,No,0
2349,29,Male,Database Administrator,7,Bachelor's,No,Yes,No,0
2350,22,Male,Data Scientist,2,High School,No,No,No,0
2351,24,Male,Web Developer,5,High School,Yes,Yes,Yes,300
2352,23,Female,System Analyst,7,PhD,No,No,No,0
2353,25,Male,Web Developer,3,PhD,No,No,Yes,83
2354,29,Male,Web Developer,3,Master's,Yes,Yes,Yes,752
2355,25,Male,Web Developer,1,PhD,No,Yes,No,0
2356,29,Male,Database Administrator,7,PhD,Yes,Yes,Yes,455
2357,31,Male,Software Engineer,3,Master's,Yes,Yes,Yes,59
2358,30,Male,Data Scientist,1,Master's,Yes,No,Yes,169
2359,28,Female,Software Engineer,7,PhD,Yes,No,No,0
2360,24,Male,System Analyst,9,Bachelor's,No,No,No,0
2361,32,Female,Data Scientist,7,PhD,No,No,No,0
2362,23,Female,Database Administrator,1,Master's,No,Yes,No,0
2363,26,Female,Software Engineer,9,High School,No,No,No,0
2364,26,Female,Database Administrator,2,Master's,Yes,Yes,No,0
2365,25,Female,Database Administrator,4,High School,Yes,Yes,Yes,708
2366,26,Male,Web Developer,3,Bachelor's,No,Yes,No,0
2367,27,Female,Database Administrator,0,Master's,Yes,No,No,0
2368,25,Male,Data Scientist,1,Master's,Yes,No,Yes,553
2369,28,Female,Database Administrator,5,Master's,No,Yes,No,0
2370,29,Male,Data Scientist,9,Master's,Yes,No,No,0
2371,22,Male,System Analyst,9,PhD,No,Yes,No,0
2372,31,Male,Data Scientist,5,PhD,No,Yes,No,0
2373,25,Female,Software Engineer,2,Bachelor's,No,No,No,0
2374,27,Male,Software Engineer,4,PhD,No,No,Yes,200
2375,28,Female,Data Scientist,4,PhD,No,No,No,0
2376,29,Male,System Analyst,8,Bachelor's,No,No,Yes,970
2377,29,Female,Web Developer,0,High School,No,No,No,0
2378,23,Male,Web Developer,8,Master's,No,No,Yes,516
2379,22,Female,System Analyst,7,High School,No,Yes,No,0
2380,24,Female,Software Engineer,6,Bachelor's,No,No,Yes,703
2381,24,Male,Software Engineer,2,High School,No,No,No,0
2382,29,Male,Database Administrator,7,Master's,No,Yes,No,0
2383,23,Male,Software Engineer,6,Master's,Yes,No,No,0
2384,29,Female,Software Engineer,4,PhD,No,No,No,0
2385,26,Female,Web Developer,2,Bachelor's,No,Yes,No,0
2386,27,Female,Software Engineer,9,Master's,No,No,No,0
2387,27,Female,Software Engineer,7,High School,No,Yes,No,0
2388,29,Female,Web Developer,8,PhD,No,No,No,0
2389,27,Female,Database Administrator,1,High School,No,Yes,No,0
2390,30,Female,Database Administrator,8,High School,No,No,Yes,303
2391,31,Male,Database Administrator,4,High School,No,Yes,Yes,608
2392,30,Female,Software Engineer,6,Bachelor's,No,Yes,No,0
2393,27,Female,Data Scientist,4,High School,Yes,No,No,0
2394,31,Female,System Analyst,10,High School,Yes,Yes,Yes,386
2395,26,Female,System Analyst,7,Master's,No,No,No,0
2396,29,Female,Software Engineer,3,PhD,Yes,Yes,No,0
2397,26,Male,Software Engineer,10,Master's,Yes,Yes,Yes,542
2398,25,Female,Database Administrator,1,High School,No,Yes,No,0
2399,32,Male,System Analyst,8,Master's,Yes,Yes,Yes,843
2400,31,Male,Data Scientist,3,High School,Yes,Yes,No,0
2401,31,Female,Database Administrator,5,Master's,No,No,No,0
2402,22,Male,Database Administrator,3,PhD,Yes,Yes,No,0
2403,32,Female,Data Scientist,6,Bachelor's,No,No,No,0
2404,29,Male,Data Scientist,0,Bachelor's,Yes,No,No,0
2405,26,Female,Software Engineer,2,High School,No,No,No,0
2406,24,Male,System Analyst,5,High School,No,Yes,No,0
2407,29,Male,System Analyst,1,Bachelor's,No,Yes,No,0
2408,32,Male,Web Developer,0,Bachelor's,No,Yes,No,0
2409,27,Female,Web Developer,2,Master's,No,No,No,0
2410,23,Female,Data Scientist,6,PhD,No,No,Yes,862
2411,25,Male,Data Scientist,8,Bachelor's,Yes,No,Yes,33
2412,32,Female,Data Scientist,5,Bachelor's,No,Yes,No,0
2413,24,Male,System Analyst,5,High School,Yes,Yes,Yes,351
2414,31,Male,System Analyst,9,PhD,No,Yes,Yes,710
2415,29,Male,Web Developer,3,High School,No,Yes,No,0
2416,32,Female,Web Developer,2,Master's,No,Yes,Yes,785
2417,32,Female,Data Scientist,9,PhD,Yes,No,No,0
2418,27,Female,Data Scientist,3,PhD,No,No,Yes,847
2419,24,Male,Web Developer,2,Master's,No,No,No,0
2420,25,Female,Web Developer,10,Bachelor's,No,No,No,0
2421,32,Female,Data Scientist,6,High School,No,No,No,0
2422,28,Male,System Analyst,10,PhD,No,Yes,No,0
2423,27,Female,Web Developer,8,Bachelor's,No,No,No,0
2424,28,Male,Web Developer,5,PhD,No,No,No,0
2425,29,Female,Web Developer,9,Bachelor's,Yes,Yes,Yes,666
2426,25,Female,System Analyst,5,PhD,No,Yes,No,0
2427,22,Male,Software Engineer,7,High School,No,Yes,No,0
2428,31,Male,Data Scientist,4,Master's,No,Yes,Yes,929
2429,31,Female,Software Engineer,7,Master's,Yes,No,No,0
2430,32,Female,Data Scientist,5,High School,No,No,Yes,534
2431,29,Male,Data Scientist,10,PhD,Yes,No,Yes,1
2432,27,Female,Software Engineer,2,High School,Yes,Yes,No,0
2433,25,Female,Software Engineer,1,High School,No,No,No,0
2434,28,Male,Software Engineer,6,High School,No,No,No,0
2435,24,Female,Web Developer,8,Bachelor's,Yes,Yes,No,0
2436,24,Female,System Analyst,6,Bachelor's,No,No,No,0
2437,28,Male,Web Developer,10,PhD,No,No,No,0
2438,30,Female,Web Developer,9,Bachelor's,No,Yes,No,0
2439,26,Male,System Analyst,4,High School,No,Yes,Yes,584
2440,23,Male,System Analyst,4,PhD,No,Yes,No,0
2441,23,Male,System Analyst,1,Master's,No,No,No,0
2442,26,Male,Database Administrator,2,PhD,No,Yes,No,0
2443,23,Male,Web Developer,8,High School,No,No,No,0
2444,30,Male,Database Administrator,8,Bachelor's,Yes,Yes,No,0
2445,23,Male,Software Engineer,0,PhD,Yes,No,Yes,842
2446,26,Male,System Analyst,0,Bachelor's,No,No,Yes,926
2447,23,Male,Web Developer,7,Master's,No,Yes,Yes,738
2448,26,Female,Data Scientist,8,Master's,No,No,No,0
2449,31,Female,Database Administrator,7,PhD,Yes,Yes,No,0
2450,24,Female,Web Developer,4,Master's,No,No,Yes,583
2451,24,Male,System Analyst,6,Master's,No,Yes,Yes,780
2452,27,Female,Web Developer,7,Master's,No,No,No,0
2453,32,Male,Database Administrator,5,High School,No,Yes,No,0
2454,23,Male,Data Scientist,0,Bachelor's,No,Yes,No,0
2455,30,Female,Data Scientist,8,Bachelor's,No,Yes,Yes,571
2456,23,Female,Data Scientist,10,Bachelor's,No,Yes,No,0
2457,26,Female,Database Administrator,1,PhD,No,No,No,0
2458,25,Male,System Analyst,6,PhD,Yes,No,No,0
2459,31,Male,Web Developer,2,High School,No,No,Yes,383
2460,32,Female,Software Engineer,8,Bachelor's,No,No,No,0
2461,26,Male,Software Engineer,10,High School,Yes,Yes,Yes,145
2462,23,Female,System Analyst,3,PhD,No,No,No,0
2463,32,Female,Database Administrator,9,Bachelor's,Yes,Yes,No,0
2464,30,Female,Software Engineer,7,Bachelor's,Yes,No,No,0
2465,31,Male,System Analyst,3,High School,No,No,No,0
2466,24,Female,Web Developer,2,Master's,No,Yes,Yes,440
2467,27,Male,Database Administrator,10,Master's,Yes,Yes,No,0
2468,22,Female,Web Developer,2,Bachelor's,Yes,Yes,No,0
2469,26,Female,System Analyst,7,High School,No,Yes,No,0
2470,22,Female,Web Developer,8,Master's,Yes,Yes,Yes,132
2471,28,Male,System Analyst,2,PhD,Yes,Yes,Yes,542
2472,28,Male,Software Engineer,4,High School,No,Yes,No,0
2473,28,Male,Database Administrator,2,High School,No,No,No,0
2474,23,Female,Web Developer,4,Bachelor's,Yes,Yes,Yes,227
2475,30,Male,Database Administrator,8,Bachelor's,Yes,Yes,No,0
2476,29,Female,Software Engineer,9,High School,No,Yes,No,0
2477,23,Female,System Analyst,1,High School,Yes,No,No,0
2478,31,Female,Database Administrator,4,Bachelor's,Yes,No,No,0
2479,32,Female,Data Scientist,6,Bachelor's,No,No,Yes,15
2480,26,Male,System Analyst,10,High School,No,Yes,No,0
2481,31,Male,System Analyst,8,Master's,Yes,No,No,0
2482,27,Male,Web Developer,7,PhD,No,No,Yes,435
2483,23,Male,Software Engineer,6,Master's,No,Yes,Yes,304
2484,31,Male,System Analyst,3,Bachelor's,No,Yes,No,0
2485,26,Male,Data Scientist,0,PhD,Yes,No,No,0
2486,27,Male,System Analyst,9,Master's,No,Yes,No,0
2487,23,Female,Web Developer,2,Bachelor's,No,No,Yes,950
2488,27,Male,System Analyst,2,Bachelor's,No,Yes,No,0
2489,26,Male,Data Scientist,10,High School,No,Yes,No,0
2490,27,Female,System Analyst,4,Master's,No,No,No,0
2491,26,Male,Database Administrator,5,PhD,No,No,No,0
2492,26,Male,Database Administrator,7,High School,No,No,Yes,238
2493,23,Male,Software Engineer,3,PhD,No,Yes,Yes,779
2494,22,Male,Data Scientist,0,High School,Yes,Yes,No,0
2495,29,Male,Database Administrator,2,High School,No,Yes,Yes,951
2496,25,Male,System Analyst,0,Master's,No,No,No,0
2497,26,Male,System Analyst,1,PhD,No,No,No,0
2498,28,Female,System Analyst,8,High School,Yes,No,Yes,11
2499,22,Male,System Analyst,0,Bachelor's,No,No,No,0
2500,26,Female,Data Scientist,0,Master's,No,Yes,No,0
2501,22,Male,System Analyst,3,Bachelor's,Yes,Yes,Yes,184
2502,29,Male,System Analyst,4,Master's,Yes,Yes,Yes,136
2503,28,Female,Database Administrator,2,PhD,No,No,No,0
2504,22,Male,System Analyst,7,Bachelor's,No,No,No,0
2505,22,Female,Data Scientist,6,PhD,No,Yes,No,0
2506,32,Female,Data Scientist,4,PhD,Yes,No,No,0
2507,28,Male,Web Developer,0,Bachelor's,Yes,No,No,0
2508,22,Female,Software Engineer,2,Bachelor's,No,No,No,0
2509,29,Male,System Analyst,4,Master's,No,No,No,0
2510,24,Female,Database Administrator,3,High School,No,No,No,0
2511,28,Female,System Analyst,1,PhD,No,No,No,0
2512,24,Male,Database Administrator,3,PhD,Yes,Yes,Yes,456
2513,31,Male,Software Engineer,1,High School,No,No,Yes,848
2514,28,Female,Web Developer,9,High School,Yes,No,No,0
2515,31,Female,Data Scientist,2,High School,Yes,Yes,Yes,65
2516,30,Male,Data Scientist,2,PhD,Yes,Yes,No,0
2517,25,Male,Web Developer,6,Master's,No,No,No,0
2518,24,Female,Database Administrator,8,High School,No,No,No,0
2519,25,Male,Web Developer,4,Master's,No,Yes,Yes,861
2520,23,Female,Database Administrator,9,Bachelor's,No,Yes,Yes,286
2521,23,Male,Data Scientist,9,High School,Yes,No,Yes,490
2522,27,Male,Software Engineer,2,Bachelor's,No,No,No,0
2523,22,Female,Database Administrator,5,PhD,Yes,Yes,No,0
2524,28,Male,System Analyst,7,Master's,No,No,No,0
2525,31,Male,Software Engineer,5,Master's,No,Yes,Yes,111
2526,25,Female,Data Scientist,7,Master's,Yes,Yes,No,0
2527,26,Female,Database Administrator,1,Bachelor's,No,Yes,No,0
2528,32,Male,Software Engineer,0,High School,Yes,Yes,No,0
2529,26,Female,System Analyst,7,Master's,No,No,No,0
2530,29,Male,Database Administrator,8,Master's,Yes,No,No,0
2531,25,Female,Database Administrator,1,High School,Yes,Yes,No,0
2532,25,Female,Web Developer,7,Master's,No,Yes,No,0
2533,27,Female,Data Scientist,3,Master's,No,No,Yes,21
2534,24,Male,Web Developer,8,High School,No,No,No,0
2535,24,Male,Data Scientist,6,Bachelor's,No,No,Yes,64
2536,28,Female,System Analyst,6,Bachelor's,No,No,No,0
2537,31,Female,Data Scientist,6,PhD,No,No,Yes,247
2538,29,Female,Database Administrator,8,PhD,Yes,Yes,No,0
2539,25,Female,Database Administrator,0,Bachelor's,No,Yes,No,0
2540,27,Female,Data Scientist,1,Bachelor's,No,No,No,0
2541,30,Male,System Analyst,10,Master's,No,Yes,Yes,102
2542,32,Male,Database Administrator,8,Master's,No,No,Yes,341
2543,31,Male,Software Engineer,1,High School,No,Yes,No,0
2544,29,Female,Software Engineer,10,PhD,No,No,No,0
2545,23,Male,System Analyst,7,High School,No,No,No,0
2546,31,Male,System Analyst,0,High School,No,No,No,0
